Ubar,Actual_Mu,Predicted_Mu,Actual_Phase,Predicted_Phase,Delta_Mu
25,1.0500000000000003,1.0552763819095476,0.0,1,-0.0052763819095473785
25,22.95,22.462311557788944,0.0,1,0.4876884422110557
25,27.35,27.28643216080402,1.0,0,0.06356783919598286
25,46.650000000000006,46.58291457286432,1.0,0,0.06708542713568733
25,53.650000000000006,53.51758793969849,0.0,1,0.13241206030151886
